transaction_id,transaction_date,employee_id,employee_name,email,department,category,merchant,amount_usd,currency,policy_limit_usd,policy_violation,notes
TXN-00475,2024-02-21,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Meals & Entertainment,Conference Catering Co.,155.74,USD,150,True,Agreement special process here conference.
TXN-00485,2024-02-21,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Office Supplies,Uline,296.54,USD,200,True,
TXN-00748,2024-02-21,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Advertising,The Trade Desk,8924.95,USD,10000,False,
TXN-00885,2024-02-21,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Meals & Entertainment,Local Bistro,59.86,USD,150,False,
TXN-00962,2024-02-21,EMP-5506,Laura Ross,laura.ross@brex-demo.com,Engineering,Software & SaaS,Zoom,2438.74,USD,1000,True,
TXN-01214,2024-02-21,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Office Supplies,Uline,19.36,USD,200,False,
TXN-01375,2024-02-21,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Meals & Entertainment,Seamless,411.31,USD,150,True,Bring place piece recently former.
TXN-01814,2024-02-21,EMP-4257,Timothy White,timothy.white@brex-demo.com,Marketing,Advertising,The Trade Desk,782.45,USD,10000,False,Concern away world skin knowledge.
TXN-01821,2024-02-21,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Professional Services,Freelancer Invoice,4821.01,USD,5000,False,
TXN-01836,2024-02-21,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Hardware,Dell Technologies,2788.97,USD,2500,True,
TXN-01872,2024-02-21,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Advertising,Twitter/X Ads,14349.39,USD,10000,True,Big way second enough debate stay keep rock might explain.
TXN-02210,2024-02-21,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Advertising,LinkedIn Ads,7682.69,USD,10000,False,
TXN-02742,2024-02-21,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Office Supplies,Office Depot,117.18,USD,200,False,
TXN-03011,2024-02-21,EMP-2679,Mark Daniel,mark.daniel@brex-demo.com,Engineering,Hardware,Apple Business,2471.24,USD,2500,False,
TXN-03050,2024-02-21,EMP-2824,Ryan Hines,ryan.hines@brex-demo.com,Engineering,Travel & Lodging,AmericanAirlines,2987.36,USD,3000,False,
TXN-03418,2024-02-21,EMP-8359,Rhonda Gutierrez,rhonda.gutierrez@brex-demo.com,Sales,Meals & Entertainment,Seamless,36.14,USD,150,False,
TXN-03499,2024-02-21,EMP-9928,Paul Cooke,paul.cooke@brex-demo.com,Marketing,Office Supplies,Office Depot,201.01,USD,200,True,
TXN-03702,2024-02-21,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Office Supplies,Grainger,175.85,USD,200,False,
TXN-03752,2024-02-21,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Software & SaaS,AWS Marketplace,1543.41,USD,1000,True,
TXN-04172,2024-02-21,EMP-3615,Antonio Li,antonio.li@brex-demo.com,Sales,Office Supplies,Office Depot,279.94,USD,200,True,Firm view involve word work board run face stay line.
TXN-04620,2024-02-21,EMP-9279,Amber Williams,amber.williams@brex-demo.com,Marketing,Advertising,AdRoll,11721.09,USD,10000,True,
TXN-04650,2024-02-21,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Software & SaaS,Heroku,875.56,USD,1000,False,
TXN-00180,2024-02-22,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Travel & Lodging,Delta Airlines,2457.4,USD,3000,False,
TXN-00315,2024-02-22,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Office Supplies,Amazon Business,119.58,USD,200,False,
TXN-00407,2024-02-22,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Advertising,LinkedIn Ads,10046.88,USD,10000,True,
TXN-00586,2024-02-22,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Professional Services,Deloitte Consulting,3537.62,USD,5000,False,
TXN-00756,2024-02-22,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Hardware,Dell Technologies,706.53,USD,2500,False,Have fund carry one think world hot school citizen especially.
TXN-01075,2024-02-22,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Software & SaaS,Datadog,289.47,USD,1000,False,
TXN-01227,2024-02-22,EMP-9279,Amber Williams,amber.williams@brex-demo.com,Marketing,Advertising,Twitter/X Ads,3429.17,USD,10000,False,
TXN-01232,2024-02-22,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Software & SaaS,Snowflake,504.58,USD,1000,False,Look create single remember foot push still.
TXN-01455,2024-02-22,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Professional Services,McKinsey & Co,1482.66,USD,5000,False,Perhaps pay picture while center use before focus million talk.
TXN-01518,2024-02-22,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Advertising,LinkedIn Ads,14612.71,USD,10000,True,
TXN-01946,2024-02-22,EMP-8527,Kendra Whitaker,kendra.whitaker@brex-demo.com,Finance,Professional Services,McKinsey & Co,7241.18,USD,5000,True,
TXN-02055,2024-02-22,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Software & SaaS,Datadog,131.94,USD,1000,False,Factor point compare important happy point there order.
TXN-02142,2024-02-22,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Professional Services,Freelancer Invoice,6746.2,USD,5000,True,
TXN-02163,2024-02-22,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Office Supplies,Staples,152.42,USD,200,False,Run itself kitchen since president natural.
TXN-02901,2024-02-22,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Professional Services,Freelancer Invoice,1624.16,USD,5000,False,
TXN-03279,2024-02-22,EMP-1434,Jennifer Davis,jennifer.davis@brex-demo.com,Marketing,Advertising,Google Ads,1116.7,USD,10000,False,Picture rate yes huge.
TXN-03464,2024-02-22,EMP-9928,Paul Cooke,paul.cooke@brex-demo.com,Marketing,Travel & Lodging,Lyft,2120.15,USD,3000,False,
TXN-03580,2024-02-22,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Hardware,Apple Business,2788.02,USD,2500,True,
TXN-03656,2024-02-22,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Meals & Entertainment,Local Bistro,415.04,USD,150,True,
TXN-03925,2024-02-22,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Professional Services,Accenture,2270.89,USD,5000,False,Choose reflect test country and indicate agree fast.
TXN-04665,2024-02-22,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Office Supplies,Grainger,161.15,USD,200,False,You few huge third reason health administration.
TXN-04681,2024-02-22,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Professional Services,Accenture,6657.93,USD,5000,True,Example building staff born clear dinner machine start her beat.
TXN-04773,2024-02-22,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Meals & Entertainment,Starbucks,237.14,USD,150,True,Democratic debate worry political nearly wide blue various front culture.
TXN-04870,2024-02-22,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Office Supplies,Uline,148.2,USD,200,False,
TXN-04896,2024-02-22,EMP-2679,Mark Daniel,mark.daniel@brex-demo.com,Engineering,Hardware,Dell Technologies,2871.12,USD,2500,True,
TXN-04923,2024-02-22,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Professional Services,Deloitte Consulting,5485.05,USD,5000,True,
TXN-04986,2024-02-22,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Meals & Entertainment,Seamless,410.19,USD,150,True,
TXN-00101,2024-02-23,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Meals & Entertainment,Seamless,309.5,USD,150,True,
TXN-00518,2024-02-23,EMP-9279,Amber Williams,amber.williams@brex-demo.com,Marketing,Advertising,LinkedIn Ads,568.35,USD,10000,False,
TXN-00533,2024-02-23,EMP-6574,William Lindsey,william.lindsey@brex-demo.com,Sales,Travel & Lodging,Enterprise Rent-A-Car,301.71,USD,3000,False,
TXN-00782,2024-02-23,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Software & SaaS,Datadog,88.27,USD,1000,False,
TXN-00839,2024-02-23,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Travel & Lodging,Marriott,1844.71,USD,3000,False,
TXN-01135,2024-02-23,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Software & SaaS,Jira Cloud,1246.8,USD,1000,True,Kitchen enter it never trade government ever grow choose edge just.
TXN-01217,2024-02-23,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Software & SaaS,Jira Cloud,1577.79,USD,1000,True,
TXN-01351,2024-02-23,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Meals & Entertainment,Starbucks,193.34,USD,150,True,
TXN-01712,2024-02-23,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Professional Services,McKinsey & Co,5535.64,USD,5000,True,
TXN-01756,2024-02-23,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Travel & Lodging,Enterprise Rent-A-Car,3439.27,USD,3000,True,
TXN-01838,2024-02-23,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,3157.13,USD,5000,False,
TXN-02050,2024-02-23,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Software & SaaS,GitHub,523.51,USD,1000,False,Body product opportunity teach information network team arm.
TXN-02279,2024-02-23,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Travel & Lodging,Enterprise Rent-A-Car,3966.56,USD,3000,True,Might lose certainly body your entire.
TXN-02450,2024-02-23,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Advertising,Google Ads,13093.03,USD,10000,True,Case pressure reality case name might clear road five phone agent.
TXN-02482,2024-02-23,EMP-8359,Rhonda Gutierrez,rhonda.gutierrez@brex-demo.com,Sales,Meals & Entertainment,Grubhub,181.28,USD,150,True,
TXN-02485,2024-02-23,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Advertising,Google Ads,14886.59,USD,10000,True,
TXN-02511,2024-02-23,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Hardware,Apple Business,1566.84,USD,2500,False,Degree degree computer southern artist front information wish price color.
TXN-02610,2024-02-23,EMP-3615,Antonio Li,antonio.li@brex-demo.com,Sales,Travel & Lodging,AmericanAirlines,355.93,USD,3000,False,
TXN-02836,2024-02-23,EMP-4811,Sharon Oliver,sharon.oliver@brex-demo.com,Marketing,Office Supplies,Uline,59.02,USD,200,False,
TXN-02966,2024-02-23,EMP-8527,Kendra Whitaker,kendra.whitaker@brex-demo.com,Finance,Hardware,Dell Technologies,2961.46,USD,2500,True,
TXN-03004,2024-02-23,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Software & SaaS,Slack,381.64,USD,1000,False,
TXN-03107,2024-02-23,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Software & SaaS,GitHub,711.05,USD,1000,False,Ago simply thousand themselves health society.
TXN-03399,2024-02-23,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Software & SaaS,GitHub,2012.36,USD,1000,True,
TXN-03461,2024-02-23,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Meals & Entertainment,Conference Catering Co.,346.52,USD,150,True,
TXN-03505,2024-02-23,EMP-4811,Sharon Oliver,sharon.oliver@brex-demo.com,Marketing,Advertising,Google Ads,8391.16,USD,10000,False,
TXN-03557,2024-02-23,EMP-4257,Timothy White,timothy.white@brex-demo.com,Marketing,Software & SaaS,AWS Marketplace,634.01,USD,1000,False,
TXN-03779,2024-02-23,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Software & SaaS,AWS Marketplace,969.04,USD,1000,False,
TXN-04099,2024-02-23,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Software & SaaS,Heroku,1123.45,USD,1000,True,
TXN-04248,2024-02-23,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Software & SaaS,AWS Marketplace,1575.39,USD,1000,True,
TXN-04348,2024-02-23,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Travel & Lodging,Hilton,3423.12,USD,3000,True,Real what million thousand subject civil.
TXN-04493,2024-02-23,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Professional Services,Freelancer Invoice,746.02,USD,5000,False,Power art serious ten type increase trip Republican worry.
TXN-04511,2024-02-23,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Professional Services,Accenture,6098.43,USD,5000,True,
TXN-04603,2024-02-23,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,5601.11,USD,5000,True,
TXN-04658,2024-02-23,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Advertising,AdRoll,8292.39,USD,10000,False,
TXN-04684,2024-02-23,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,5886.24,USD,5000,True,
TXN-04715,2024-02-23,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Travel & Lodging,Hilton,741.74,USD,3000,False,
TXN-04922,2024-02-23,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Software & SaaS,AWS Marketplace,158.61,USD,1000,False,Act chance fire common idea price painting.
TXN-04995,2024-02-23,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Travel & Lodging,Hilton,2403.28,USD,3000,False,
TXN-00006,2024-02-24,EMP-6574,William Lindsey,william.lindsey@brex-demo.com,Sales,Travel & Lodging,Uber,962.28,USD,3000,False,
TXN-00021,2024-02-24,EMP-8359,Rhonda Gutierrez,rhonda.gutierrez@brex-demo.com,Sales,Meals & Entertainment,Conference Catering Co.,147.9,USD,150,False,
TXN-00278,2024-02-24,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Hardware,CDW,1985.12,USD,2500,False,Most compare camera trade scientist their minute bank.
TXN-00392,2024-02-24,EMP-8359,Rhonda Gutierrez,rhonda.gutierrez@brex-demo.com,Sales,Advertising,Twitter/X Ads,6266.88,USD,10000,False,
TXN-00484,2024-02-24,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Hardware,Dell Technologies,1374.67,USD,2500,False,
TXN-01053,2024-02-24,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Professional Services,Accenture,2304.33,USD,5000,False,Especially argue response nor success.
TXN-01348,2024-02-24,EMP-5506,Laura Ross,laura.ross@brex-demo.com,Engineering,Software & SaaS,Zoom,157.81,USD,1000,False,These pretty resource relationship fear happy.
TXN-01426,2024-02-24,EMP-8359,Rhonda Gutierrez,rhonda.gutierrez@brex-demo.com,Sales,Travel & Lodging,Enterprise Rent-A-Car,3986.29,USD,3000,True,
TXN-01477,2024-02-24,EMP-2824,Ryan Hines,ryan.hines@brex-demo.com,Engineering,Software & SaaS,Zoom,55.94,USD,1000,False,
TXN-01979,2024-02-24,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Hardware,Dell Technologies,1102.25,USD,2500,False,
TXN-02212,2024-02-24,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Meals & Entertainment,OpenTable Restaurant,414.27,USD,150,True,Born kitchen woman include good rule.
TXN-02350,2024-02-24,EMP-2679,Mark Daniel,mark.daniel@brex-demo.com,Engineering,Software & SaaS,Zoom,1154.86,USD,1000,True,Network head PM at account very important land fear.
TXN-03508,2024-02-24,EMP-6574,William Lindsey,william.lindsey@brex-demo.com,Sales,Travel & Lodging,Marriott,1281.0,USD,3000,False,Situation science discuss land than begin evidence discover else throughout.
TXN-03628,2024-02-24,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Advertising,Meta Ads,13563.83,USD,10000,True,
TXN-03829,2024-02-24,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Travel & Lodging,Delta Airlines,2053.31,USD,3000,False,
TXN-03918,2024-02-24,EMP-3615,Antonio Li,antonio.li@brex-demo.com,Sales,Travel & Lodging,Enterprise Rent-A-Car,2108.34,USD,3000,False,
TXN-04068,2024-02-24,EMP-8359,Rhonda Gutierrez,rhonda.gutierrez@brex-demo.com,Sales,Advertising,Meta Ads,6452.9,USD,10000,False,
TXN-04080,2024-02-24,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Advertising,Google Ads,3608.78,USD,10000,False,Her threat increase party remember develop business name health of.
TXN-04285,2024-02-24,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Meals & Entertainment,OpenTable Restaurant,142.65,USD,150,False,
TXN-04302,2024-02-24,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Hardware,Apple Business,1466.13,USD,2500,False,
TXN-04466,2024-02-24,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Software & SaaS,Zoom,731.29,USD,1000,False,
TXN-04472,2024-02-24,EMP-3615,Antonio Li,antonio.li@brex-demo.com,Sales,Meals & Entertainment,DoorDash,29.01,USD,150,False,
TXN-04615,2024-02-24,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Meals & Entertainment,Local Bistro,69.36,USD,150,False,
TXN-04700,2024-02-24,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Software & SaaS,GitHub,769.45,USD,1000,False,
TXN-04928,2024-02-24,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Travel & Lodging,Airbnb,1133.48,USD,3000,False,
TXN-04966,2024-02-24,EMP-9928,Paul Cooke,paul.cooke@brex-demo.com,Marketing,Professional Services,Accenture,6718.73,USD,5000,True,
TXN-04971,2024-02-24,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Advertising,AdRoll,1567.72,USD,10000,False,
TXN-00317,2024-02-25,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Software & SaaS,Heroku,1911.15,USD,1000,True,
TXN-00404,2024-02-25,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Professional Services,Local Law Firm LLP,5024.59,USD,5000,True,Although because almost pay black less author.
TXN-00411,2024-02-25,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Software & SaaS,Notion,195.87,USD,1000,False,Job speak property than free any course.
TXN-00895,2024-02-25,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Hardware,CDW,2094.82,USD,2500,False,Him list bring sing part million early present size.
TXN-01019,2024-02-25,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Software & SaaS,Jira Cloud,2145.01,USD,1000,True,
TXN-01212,2024-02-25,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Advertising,AdRoll,13443.97,USD,10000,True,
TXN-01328,2024-02-25,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Travel & Lodging,Lyft,158.6,USD,3000,False,
TXN-02022,2024-02-25,EMP-8527,Kendra Whitaker,kendra.whitaker@brex-demo.com,Finance,Travel & Lodging,Enterprise Rent-A-Car,1055.34,USD,3000,False,
TXN-02066,2024-02-25,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Office Supplies,Office Depot,146.52,USD,200,False,Fine design southern administration sing camera.
TXN-02257,2024-02-25,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Advertising,Meta Ads,10418.99,USD,10000,True,Third everybody rule produce participant head cup employee.
TXN-02693,2024-02-25,EMP-4257,Timothy White,timothy.white@brex-demo.com,Marketing,Advertising,Meta Ads,10568.63,USD,10000,True,
TXN-02770,2024-02-25,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Professional Services,Deloitte Consulting,5615.32,USD,5000,True,
TXN-02800,2024-02-25,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Software & SaaS,AWS Marketplace,2388.54,USD,1000,True,Hour size impact manager security accept foreign kind.
TXN-03355,2024-02-25,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Advertising,Google Ads,13654.63,USD,10000,True,
TXN-03570,2024-02-25,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Software & SaaS,Notion,701.55,USD,1000,False,
TXN-03675,2024-02-25,EMP-9279,Amber Williams,amber.williams@brex-demo.com,Marketing,Advertising,AdRoll,9401.39,USD,10000,False,Statement lay billion explain line mouth lead site whether commercial.
TXN-03851,2024-02-25,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Professional Services,Accenture,610.67,USD,5000,False,
TXN-03857,2024-02-25,EMP-8527,Kendra Whitaker,kendra.whitaker@brex-demo.com,Finance,Office Supplies,Staples,147.5,USD,200,False,
TXN-04131,2024-02-25,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Software & SaaS,AWS Marketplace,2186.79,USD,1000,True,
